Filename,Makespan,Energy,Inference_Time(s),Valid
job68_m5_487.json,1349,134900,35.2992,True
job68_m5_532.json,1239,123900,29.2086,True
job68_m6_214.json,1061,106100,33.9246,True
job68_m6_865.json,997,99700,31.5146,True
job68_m7_548.json,893,89300,34.1272,True
job68_m7_703.json,904,90400,31.8776,True
job68_m7_98.json,886,88600,28.9673,True
job68_m8_648.json,826,82600,36.0145,True
job68_m8_880.json,795,79500,29.9883,True
job69_m5_155.json,1296,129600,33.8252,True
job69_m5_848.json,1164,116400,29.9321,True
job69_m6_846.json,1038,103800,27.8985,True
job69_m7_871.json,899,89900,31.5023,True
job69_m7_881.json,906,90600,30.9389,True
job69_m8_108.json,776,77600,29.3736,True
job69_m8_44.json,886,88600,35.5529,True
job70_m10_218.json,654,65400,33.3899,True
job70_m10_696.json,607,60700,29.7025,True
job70_m10_733.json,716,71600,32.9067,True
job70_m5_167.json,1181,118100,27.6854,True
job70_m5_198.json,1232,123200,27.6010,True
job70_m5_481.json,1172,117200,28.9050,True
job70_m5_642.json,1299,129900,26.9523,True
job70_m5_895.json,1254,125400,29.7841,True
job70_m6_380.json,1024,102400,28.7793,True
job70_m6_477.json,1123,112300,34.7695,True
job70_m6_656.json,1100,110000,36.4466,True
job70_m7_171.json,968,96800,31.7912,True
job70_m7_23.json,841,84100,34.2298,True
job70_m7_311.json,938,93800,30.7566,True
job70_m7_318.json,883,88300,32.5008,True
job70_m7_453.json,901,90100,30.3802,True
job70_m7_476.json,857,85700,27.9603,True
job70_m7_583.json,868,86800,30.9825,True
job70_m7_6.json,882,88200,27.0963,True
job70_m7_750.json,921,92100,32.3833,True
job70_m7_811.json,932,93200,29.6192,True
job70_m7_884.json,976,97600,28.6013,True
job70_m7_916.json,830,83000,27.0978,True
job70_m8_106.json,838,83800,30.1826,True
job70_m8_15.json,790,79000,32.0633,True
job70_m8_70.json,850,85000,29.6590,True
job70_m8_768.json,776,77600,33.5287,True
job70_m8_825.json,791,79100,29.3852,True
job70_m8_935.json,806,80600,33.6258,True
job70_m9_620.json,778,77800,26.1249,True
job70_m9_959.json,771,77100,21.0286,True
job71_m10_174.json,717,71700,25.7864,True
job71_m10_32.json,664,66400,19.4962,True
job71_m5_286.json,1289,128900,22.9234,True
job71_m5_319.json,1198,119800,18.3486,True
job71_m5_507.json,1217,121700,17.2837,True
job71_m5_547.json,1162,116200,17.4615,True
job71_m5_712.json,1123,112300,15.8560,True
job71_m6_133.json,962,96200,17.6336,True
job71_m7_898.json,905,90500,16.6314,True
job71_m8_405.json,793,79300,19.3334,True
job71_m8_659.json,825,82500,19.1380,True
job71_m8_829.json,797,79700,19.4455,True
job71_m9_1.json,753,75300,20.2064,True
job71_m9_221.json,845,84500,21.8209,True
job71_m9_418.json,768,76800,18.8550,True
job71_m9_492.json,805,80500,17.2136,True
job71_m9_720.json,733,73300,18.7949,True
job72_m10_321.json,645,64500,19.0191,True
job72_m10_491.json,720,72000,18.5424,True
job72_m5_378.json,1206,120600,20.7960,True
job72_m5_60.json,1200,120000,16.0549,True
job72_m5_823.json,1194,119400,17.1180,True
job72_m6_148.json,1082,108200,16.7230,True
job72_m7_69.json,910,91000,18.1868,True
job72_m7_809.json,949,94900,19.5518,True
job72_m8_595.json,805,80500,17.8099,True
job72_m8_680.json,801,80100,16.9502,True
job72_m8_737.json,837,83700,17.5298,True
job72_m8_926.json,874,87400,20.9437,True
job72_m9_57.json,684,68400,18.4580,True
job72_m9_640.json,801,80100,17.8602,True
job73_m10_407.json,704,70400,19.1745,True
job73_m10_667.json,730,73000,23.0495,True
job73_m5_432.json,1343,134300,19.7304,True
job73_m5_515.json,1251,125100,19.9450,True
job73_m5_557.json,1195,119500,16.0428,True
job73_m5_662.json,1241,124100,19.8644,True
job73_m6_369.json,1190,119000,22.7917,True
job73_m6_409.json,1156,115600,21.3951,True
job73_m7_281.json,1056,105600,18.4832,True
job73_m7_462.json,998,99800,18.6737,True
job73_m7_789.json,943,94300,17.5824,True
job73_m8_313.json,846,84600,21.4687,True
job73_m8_345.json,819,81900,15.9817,True
job73_m9_115.json,778,77800,20.3005,True
job73_m9_427.json,786,78600,20.3560,True
job73_m9_498.json,761,76100,21.6025,True
job73_m9_512.json,807,80700,19.4168,True
job73_m9_957.json,743,74300,21.0767,True
job74_m10_101.json,766,76600,17.9711,True
job74_m10_177.json,723,72300,22.2106,True
job74_m10_2.json,710,71000,21.2585,True
job74_m10_933.json,638,63800,20.8081,True
job74_m5_341.json,1314,131400,19.0181,True
job74_m5_360.json,1234,123400,20.3668,True
job74_m5_503.json,1369,136900,19.8359,True
job74_m6_211.json,1197,119700,19.3526,True
job74_m6_639.json,1054,105400,20.1205,True
job74_m6_748.json,1236,123600,23.3699,True
job74_m6_9.json,1167,116700,17.1940,True
